종목코드,종목명,종가,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
"184230","SGA솔루션즈 ","1420","25","1.79",,,,,"1113","1.28","0","0.00"
"004060","SG세계물산 ","910","-5","-0.55","33","27.58",,,"973","0.94","0","0.00"
"001380","SG충방 ","1985","15","0.76","74","26.82",,,"2826","0.70","0","0.00"
"002360","SH에너지화학 ","1220","40","3.39","21","58.10",,,"932","1.31","23","1.89"
"009160","SIMPAC ","3190","85","2.74","1678","1.90",,,"6649","0.48","60","1.88"
"123700","SJM ","3365","-20","-0.59","267","12.60",,,"10107","0.33","100","2.97"
"025530","SJM홀딩스 ","3245","5","0.15","227","14.30",,,"9797","0.33","150","4.62"
"034730","SK ","239000","7500","3.24","40310","5.93",,,"234433","1.02","5000","2.09"
"232330","SK3호스팩 ","2105","0","0.00",,,,,,,"0","0.00"
"307070","SK4호스팩 ","2080","-10","-0.48",,,,,,,"0","0.00"
"011790","SKC ","30500","50","0.16","3404","8.96",,,"40835","0.75","1000","3.28"
"057500","SKC 솔믹스 ","3185","-15","-0.47","399","7.98",,,"1551","2.05","0","0.00"
"178920","SKC코오롱PI ","27900","350","1.27","1191","23.43",,,"8810","3.17","830","2.97"
"018670","SK가스 ","79500","-100","-0.13","6763","11.76",,,"171545","0.46","3000","3.77"
"001740","SK네트웍스 ","4720","-105","-2.18","30","157.33",,,"9410","0.50","120","2.54"
"001745","SK네트웍스우 ","99500","-9000","-8.29",,,,,,,"145","0.15"
"006120","SK디스커버리 ","24300","-50","-0.21","3942","6.16",,,"71067","0.34","600","2.47"
"006125","SK디스커버리우 ","16400","-50","-0.30",,,,,,,"650","3.96"
"210980","SK디앤디 ","29100","-450","-1.52","3237","8.99",,,"18315","1.59","600","2.06"
"036490","SK머티리얼즈 ","150600","-1700","-1.12","11536","13.05",,,"35670","4.22","3750","2.49"
"052260","SK바이오랜드 ","15550","100","0.65","1003","15.50",,,"9927","1.57","300","1.93"
"03473K","SK우 ","141000","2500","1.81",,,,,,,"5050","3.58"
"096770","SK이노베이션 ","164000","-1000","-0.61","18267","8.98",,,"193402","0.85","8000","4.88"
"096775","SK이노베이션우 ","119000","0","0.00",,,,,,,"8050","6.76"
"001510","SK증권 ","674","-1","-0.15","43","15.67",,,"1136","0.59","10","1.48"
"001515","SK증권우 ","3455","-35","-1.00",,,,,,,"15","0.43"
"285130","SK케미칼 ","56300","-600","-1.05","457","123.19",,,"53061","1.06","400","0.71"
"28513K","SK케미칼우 ","22600","-400","-1.74",,,,,,,"450","1.99"
"017670","SK텔레콤 ","250000","-500","-0.20","44066","5.67",,,"278291","0.90","10000","4.00"
"000660","SK하이닉스 ","66600","1300","1.99","22255","2.99",,,"64348","1.03","1500","2.25"
"048550","SM C&C ","1715","0","0.00",,,,,"1196","1.43","0","0.00"
"063440","SM Life Design ","1695","30","1.80",,,,,"1135","1.49","0","0.00"
"005610","SPC삼립 ","98200","1200","1.24","5199","18.89",,,"36397","2.70","1004","1.02"
"011810","STX ","11700","-250","-2.09","471","24.84",,,"3236","3.62","0","0.00"
"077970","STX엔진 ","7240","-60","-0.82","1213","5.97",,,"7999","0.91","0","0.00"
