date,code,12개월 간 수익률,name,KOSPI 12개월 간 수익률,KOSPI대비 12개월 간 수익률,12개월 간 KOSPI 이김,PER,PBR,배당수익률,PER_inv,PBR_inv
20211210,115180,-0.0272873194221509,큐리언트,0.0924560964191228,-0.119743415841274,0,10000.0,6.17,0.0,0.0001,0.162074554294976
20211210,053610,-0.117328519855596,프로텍,0.0924560964191228,-0.209784616274718,0,21.19,1.3,1.23,0.047192071731949,0.769230769230769
20211210,094820,2.14487632508834,일진파워,0.0924560964191228,2.05242022866922,1,24.59,2.67,1.69,0.0406669377795852,0.374531835205993
20211210,001460,0.492173913043478,BYC,0.0924560964191228,0.399717816624355,1,19.59,0.8,0.26,0.0510464522715671,1.25
20211210,115960,0.0746268656716418,연우,0.0924560964191228,-0.017829230747481,0,23.56,1.22,0.88,0.0424448217317487,0.819672131147541
20211210,039560,-0.447368421052632,다산네트웍스,0.0924560964191228,-0.539824517471754,0,10000.0,1.64,0.0,0.0001,0.609756097560976
20211210,054620,0.703511053315995,APS홀딩스,0.0924560964191228,0.611054956896872,1,10000.0,1.61,0.0,0.0001,0.62111801242236
20211210,008060,0.190620272314675,대덕,0.0924560964191228,0.098164175895552,1,2.31,0.45,3.81,0.432900432900433,2.22222222222222
20211210,009580,0.182825484764543,무림P&P,0.0924560964191228,0.0903693883454202,1,10000.0,0.45,2.93,0.0001,2.22222222222222
20211210,052020,0.0584652862362972,에스티큐브,0.0924560964191228,-0.0339908101828256,0,10000.0,7.65,0.0,0.0001,0.130718954248366
20211210,004830,0.851648351648352,덕성,0.0924560964191228,0.759192255229229,1,72.63,4.34,0.27,0.0137684152554041,0.230414746543779
20211210,019550,0.387234042553191,SBI인베스트먼트,0.0924560964191228,0.294777946134069,1,18.95,2.42,0.0,0.0527704485488127,0.413223140495868
20211210,031980,0.59297789336801,피에스케이홀딩스,0.0924560964191228,0.500521796948888,1,3.98,1.34,1.63,0.251256281407035,0.746268656716418
20211210,195990,-0.508196721311475,에이비프로바이오,0.0924560964191228,-0.600652817730598,0,10000.0,1.9,0.0,0.0001,0.526315789473684
20211210,078890,1.73668639053254,가온미디어,0.0924560964191228,1.64423029411342,1,84.52,1.61,0.3,0.0118315191670611,0.62111801242236
20211210,377450,0.0629370629370629,리파인,0.0924560964191228,-0.0295190334820598,0,12.3,5.48,0.0,0.0813008130081301,0.182481751824818
20211210,301300,0.48103186646434,바이브컴퍼니,0.0924560964191228,0.388575770045217,1,10000.0,8.28,0.0,0.0001,0.120772946859903
20211210,214180,0.160818713450292,민앤지,0.0924560964191228,0.0683626170311696,1,12.21,2.02,1.71,0.0819000819000819,0.495049504950495
20211210,025000,-0.0036697247706422,KPX케미칼,0.0924560964191228,-0.096125821189765,0,4.08,0.5,5.06,0.245098039215686,2.0
20211210,018290,-0.171926006528836,브이티지엠피,0.0924560964191228,-0.264382102947958,0,223.82,3.68,0.0,0.00446787597176302,0.271739130434783
20211210,051160,0.384615384615385,지어소프트,0.0924560964191228,0.292159288196262,1,34.03,13.62,0.0,0.029385836027035,0.0734214390602056
20211210,025950,0.808695652173913,동신건설,0.0924560964191228,0.71623955575479,1,10000.0,3.07,0.48,0.0001,0.325732899022801
20211210,035810,-0.0207317073170732,이지홀딩스,0.0924560964191228,-0.113187803736196,0,2.46,0.49,1.25,0.40650406504065,2.04081632653061
20211210,123420,0.3,선데이토즈,0.0924560964191228,0.207543903580877,1,16.48,1.81,0.0,0.0606796116504854,0.552486187845304
20211210,012610,-0.126564673157163,경인양행,0.0924560964191228,-0.219020769576285,0,10000.0,1.24,0.8,0.0001,0.806451612903226
